0.5194435 0.00203615
0.4415936 0.001721482
0.3934799 0.001206914
0.453052 0.001097067
0.3400365 0.001451779
0.3847519 0.001240233
0.3772202 0.001424633
0.2797086 0.001123988
0.2820703 0.0009669907
0.3236378 0.001227782
0.3734989 0.001047778
0.3088357 0.0008982506
0.309985 0.0008330986
0.3056661 0.0008109631
0.3259031 0.0007548028
0.3560531 0.0005333371
0.3528105 0.0004391337
0.2920072 0.0005272586
0.3238694 0.0005017759
0.3164584 0.0005938155
0.3330444 0.0006199682
0.3355765 0.0005114469
0.4061497 0.0006120064
0.4097817 0.0005675032
0.442674 0.0006096447
0.395055 0.0004878681
0.291477 0.0003593256
0.3609107 0.0003235961
0.3572254 0.0002074825
0.3514374 0.0002246306
0.3970098 0.0002513267
0.3046623 0.0002598018
0.2825974 0.000234338
0.2476279 0.0002119316
0.2347511 0.0002985694
0.2367347 0.0002626205
0.213782 0.0002979872
0.2356905 0.000296707
0.2130432 0.0002753166
0.2313084 0.0003062731
0.2812558 0.0003754177
0.3072811 0.0004702773
0.3187138 0.0005280922
0.324523 0.0005665947
0.2381387 0.000555501
0.2286659 0.0005619468
0.2143443 0.0004865086
0.206651 0.000400586
0.1669891 0.0004525914
0.1594434 0.0005784646
0.1479135 0.0004640376
0.1428856 0.0004495254
0.1257279 0.0004244986
0.1189429 0.000392797
0.09945085 0.0004066228
0.1628952 0.0003600881
0.1635376 0.0003873973
0.2276894 0.0003410307
0.2575979 0.0004538714
0.2201032 0.0005643131
0.2844249 0.0006546763
0.298657 0.0005262881
0.2490273 0.0006898068
0.2571205 0.0007340355
0.2648129 0.0009180479
0.2579159 0.0008616291
0.2127442 0.0008205066
0.2666624 0.0007501752
0.2778619 0.0006518961
0.2710036 0.0006790597
0.2964836 0.0004733756
0.2929548 0.0004378407
0.2749326 0.0004488416
0.2909036 0.000439169
0.2690445 0.0003734716
0.1800681 0.0003588023
0.1884503 0.0003727967
0.1792398 0.0003519056
0.1779058 0.0003639239
0.09731329 0.0003006428
0.07069167 0.0004093346
0.09021766 0.0003974828
